,url,name,price,color,description,composition,sku
349,tienda4baby-boy-0-36/trousers/green-bermuda-shorts-with-elastic-waist.html,green Bermuda shorts with elastic waist,€73.00,military green,"Green checked trousers of clo clo fabric, two front pockets, practical elastic waistband and drawstring with orange rubber tips.",50% POLYESTER fabric - 2% RUBBER FIBER fabric - 48% COTTON fabric -,Code                        P21PB144C3123_593
350,tienda4baby-boy-0-36/trousers/light-blue-chino-trousers.html,light blue chino trousers,€99.00,rain,"light blue garment-dyed stretch gabardine slim fit trousers, two pockets on the front and one on the back with cut button closure, waist adjustment with practical hidden elastic",2% ELASTAM / SPANDEX fabric  -  98% COTTON fabric - 100% COTTON pockets lining,Code                        P21PL327C6034_462
351,tienda4baby-boy-0-36/accessories/newborn-baby-cotton-cap.html,newborn baby cotton cap,€29.00,white,"White cotton jersey baby boy cap , with turn-up and tone-on-tone embroidered logo.",6% ELASTAM / SPANDEX fabric  -  94% COTTON fabric -,Code                        P21EO042M0032_010
352,tienda4baby-boy-0-36/accessories/linen-newborn-baby-bow-tie.html,linen newborn baby bow tie,€32.00,solid rope,"Plain beige linen baby's bow tie, with practical elastic to be attached to the shirt button.",100% LINEN fabric -,Code                        P21PH051L1012_113U
353,tienda4baby-boy-0-36/accessories/piquet-cotton-hat.html,piquet cotton hat,€68.00,deep blue,"Blue pique cotton cap, with all-round edge. Tone-on-tone embroidered logo and drawstring under the chin.",100% COTTON fabric - 100% COTTON lining,Code                        P21EO279M0098_498
354,tienda4baby-boy-0-36/accessories/striped-seersucker-hat.html,striped seersucker hat,€58.00,denim blue,"Cotton seersucker hat with white and blue stripes, with peak and drawstring under the chin.",100% COTTON fabric - 100% COTTON lining,Code                        P21EO003C1057_482
355,tienda4baby-boy-0-36/accessories/cradle-cover-with-blue-details.html,cradle cover with blue details,€97.00,white/dark blue,"Blanket for cradle in white cotton jersey with striped blue edging seer sucker, size 78 X 72 cm",100% COTTON fabric - 100% LINEN fabric,Code                        P21OG060M0014_0149
356,tienda4baby-boy-0-36/accessories/cotton-bib-with-blue-piping.html,cotton bib with blue piping,€34.00,white/dark blue,"Round bib of white cotton pique fabric profiled with blue cotton striped seer sucker, blue embroidered logo",internal part POLYESTER 15% - internal part COTTON 85% - external part COTTON 100% -,Code                        P21OB001B0002_0149
357,tienda4baby-boy-0-36/accessories/cotton-piquet-newborn-baby-bow-tie.html,cotton piquet newborn baby bow tie,€32.00,seashell,"White piquet cotton baby's bow tie, with practical elastic to be attached to the shirt button.",100% COTTON fabric,Code                        P21PH051M0098_110
358,tienda4baby-boy-0-36/accessories/patterned-fisherman-hat.html,patterned fisherman hat,€78.00,bluette,"Cotton gabardine fisherman hat, with blue floral pattern on a beige background.",30% LINEN fabric - 2% ELASTAM / SPANDEX fabric - 68% COTTON fabric -,Code                        P21EO023C4071_470
359,tienda4baby-boy-0-36/accessories/fisherman-hat.html,fisherman hat,€71.00,blue,Blue cotton gabardine fisherman hat with tone-on-tone embroidered logo.,3% ELASTAM / SPANDEX fabric  -  97% COTTON fabric -,Code                        P21EO023C6002_495
360,tienda4baby-boy-0-36/accessories/linen-scarf-with-fringes-on-the-bottom.html,linen scarf with fringes on the bottom,€71.00,aquamarine,"100% linen scarf aquamarine colour, with fringes on the hem. Size 50x160.",100% LINEN fabric -,Code                        P21SP118EA531_531
361,tienda4baby-boy-0-36/shoes/first-steps-sandal.html,first steps sandal,€127.00,lamb,Beige deer sandal with a sporty and robust upper. Straps with individually adjustable felt Velcro and sole made of cork and rubber.,100% GENUINE LEATHER UPPER - 50% CORK SOLE - 50% RUBBER SOLE -100% GENUINE LEATHER lining-,Code                        P21XG550ADRIC_125
362,tienda4baby-boy-0-36/shoes/nappa-leather-sandals-with-velcro-closure-35021.html,nappa leather sandals with Velcro closure,€129.00,white,Blue nappa leather sandal with eyelets and white visible stitching. Wraparound back structure that protects the ankle. Velcro strap and para rubber sole.,100% GENUINE LEATHER UPPER - 100% RUBBER SOLE -100% GENUINE LEATHER lining-,Code                        P21XG125VITNC_495
363,tienda4baby-boy-0-36/shoes/nappa-leather-sandals-with-velcro-closure.html,nappa leather sandals with Velcro closure,€129.00,white,White nappa leather sandal with eyelets and white visible stitching. Wraparound back structure that protects the ankle. Velcro strap and para rubber sole.,100% GENUINE LEATHER UPPER - 100% RUBBER SOLE -100% GENUINE LEATHER lining-,Code                        P21XG125VITNC_010
364,tienda4baby-boy-0-36/shoes/nappa-shoes-with-eyelets.html,nappa shoes with eyelets,€81.00,white,"Soft white nappa leather shoe, with front eyelets and side strap closure.",100% GENUINE LEATHER fabric -,Code                        P21SS098EA800_010
365,tienda4baby-boy-0-36/shoes/nappa-leather-loafers.html,nappa leather loafers,€157.00,white,"Soft white calfskin loafers with visible stitching and decorative lace. Nappa and rubber sole, decorative rubber pads on the ankle.",100% GENUINE LEATHER UPPER - 100% RUBBER SOLE,Code                        P21XG901ADRIC_010
366,tienda4baby-boy-0-36/shoes/low-sneaker-with-double-velcro.html,low sneaker with double Velcro,€161.00,white/flag,"White nappa sneakers, with contrasting tongue and black decoration on the back. Double strap closure and white rubber sole.",100% GENUINE LEATHER UPPER - 100% RUBBER SOLE -100% GENUINE LEATHER lining-,Code                        P21XG948VITNC_0149
367,tienda4baby-boy-0-36/shoes/soft-sneakers-with-contrasting-laces-35045.html,soft sneakers with contrasting laces,€161.00,blue,"Military green skuba fabric soft sneakers, with contrasting white laces. White rubber sole.",95% fabric upper- 5% GENUINE LEATHER upper - 100% RUBBER sole - 100% GENUINE LEATHER lining,Code                        P21XG941CARLS_549
368,tienda4baby-boy-0-36/shoes/soft-sneakers-with-contrasting-laces.html,soft sneakers with contrasting laces,€161.00,blue,"Blue skuba fabric soft sneakers, with contrasting white laces. White rubber sole.",95% fabric upper- 5% GENUINE LEATHER upper - 100% RUBBER sole - 100% GENUINE LEATHER lining,Code                        P21XG941CARLS_498
369,tienda4baby-boy-0-36/shoes/low-sneakers-with-contrasting-laces.html,low sneakers with contrasting laces,€152.00,blue,"Blue castile fabric sneakers, with white contrasting laces. White nappa details and rubber sole.",95% fabric upper- 5% GENUINE LEATHER upper - 100% RUBBER sole,Code                        P21XG946CASTG_498
370,tienda4baby-boy-0-36/shoes/linen-shoes-with-laces.html,linen shoes with laces,€65.00,solid rope,"Soft beige linen shoe, with contrasting ivory laces. Soft cotton lining.",100% LINEN fabric - 100% COTTON lining,Code                        P21SS079L1012_113U
371,tienda4boy-2-14/patchwork-shirt-32799.html,patchwork shirt,€81.00,light blue / hibiscus,"Funny striped 100% cotton poplin shirt, with Italian collar and patch pocket. The characteristic of this shirt is given by a composition of different striped poplin with different coloured background.",100% COTTON fabric,Code                        P21CL201C1052_4662
372,tienda4boy-2-14/striped-cotton-sweater-with-aloha-embroidery.html,striped cotton sweater with Aloha embroidery,€97.00,blue/seashell,Blue and white striped cotton yarn sweater with plain blue contrasting sleeves and English rib collar. Handmade embroidery on the front with Aloha lettering. Two-buttons closure on the back.,100% COTTON fabric,Code                        P21MA353EM200_4911
373,tienda4boy-2-14/mandarin-collar-linen-shirt-32792.html,mandarin collar linen shirt,€94.00,crocodile,100% green linen long sleeve shirt with mandarin collar with applied pocket.,100% LINEN fabric -,Code                        P21CL016L6006_545
374,tienda4boy-2-14/shirt-with-floral-pattern-and-mandarin-collar.html,shirt with floral pattern and mandarin collar,€91.00,crocodile,"piquet shirt with green floral pattern on a white background, mandarin collar and patch pocket.",100% COTTON fabric,Code                        P21CL200M4020_545
375,tienda4boy-2-14/white-poplin-shirt.html,White poplin shirt,€91.00,white,"stretch poplin classic shirt with Italian pointed collar, placket on the front",3% ELASTAM / SPANDEX fabric  -  97% COTTON fabric -,Code                        P21CL176C0031_010
376,tienda4boy-2-14/cotton-shirt-with-pattern.html,Cotton shirt with pattern,€97.00,ocean,"shirt with short sleeves, Italian collar and patch pocket, 100% cotton fabric, with print",100% COTTON fabric,Code                        P21CC073C4069_458
377,tienda4boy-2-14/linen-blazer.html,linen blazer,€182.00,solid blue,"100% linen jacket, classic lapels, with contrasting buttons, patch pockets, three-button fastening",100% LINEN fabric - 100% COTTON pockets lining,Code                        P21GB033L1012_495U
378,tienda4boy-2-14/cotton-fleece-blazer.html,Cotton fleece blazer,€154.00,deep blue,"Cotton fleece blazer, with pockets and front patch pocket, three buttons closure and double slit on the back.",100% COTTON fabric,Code                        P21BF040M0098_498
379,tienda4boy-2-14/mandarin-collar-linen-shirt.html,mandarin collar linen shirt,€112.00,solid blue,100% linen fabric denim effect shirt with mandarin collar and pocket,100% LINEN fabric -,Code                        P21CL016L1012_495U
380,tienda4boy-2-14/sensitiver-fabrics-short-sleeve-shirt.html,Sensitive® Fabrics short sleeve shirt,€86.00,white,"White Sensitive® Fabrics short sleeves shirt, with Italian collar and blue contrasting buttons. IG logo with contrasting taping print on the bottom.",72% POLYAMIDE / NYLON fabric - 28% ELASTAM/SPANDEX fabric -,Code                        P21CC075N0056_010
381,tienda4boy-2-14/occasion-wear/linen-blazer.html,linen blazer,€182.00,solid blue,"100% linen jacket, classic lapels, with contrasting buttons, patch pockets, three-button fastening",100% LINEN fabric - 100% COTTON pockets lining,Code                        P21GB033L1012_495U
382,tienda4boy-2-14/occasion-wear/mandarin-collar-linen-shirt-32791.html,mandarin collar linen shirt,€94.00,white,100% white linen long sleeve shirt with mandarin collar with applied pocket.,100% LINEN fabric -,Code                        P21CL016L6006_010
383,tienda4boy-2-14/occasion-wear/mandarin-collar-linen-shirt.html,mandarin collar linen shirt,€112.00,solid blue,100% linen fabric denim effect shirt with mandarin collar and pocket,100% LINEN fabric -,Code                        P21CL016L1012_495U
384,tienda4boy-2-14/occasion-wear/blue-and-white-striped-linen-trousers.html,blue and white striped linen trousers,€107.00,small stripe blue,white and blue striped pure linen trousers with carrot-shaped elastic waistband and side pockets,100% LINEN fabric - 100% COTTON pockets lining,Code                        P21PL261L1012_495P
